Date_Of_Stop,work_zone,vehicle_type,vehicle_year,vehicle_color,race,gender,driver_state,speed,speed_limit,speed_over,percentage_over_limit,hour_of_day
12/15/2017,No,02 - Automobile,2003,GOLD,BLACK,M,MD,50,35,15,42.85714,14
12/15/2017,No,02 - Automobile,2016,BLACK,HISPANIC,M,MD,50,35,15,42.85714,14
12/15/2017,No,02 - Automobile,2012,RED,BLACK,M,MD,50,35,15,42.85714,14
12/15/2017,No,02 - Automobile,2013,BLACK,BLACK,F,MD,53,35,18,51.42857,14
12/15/2017,No,02 - Automobile,2013,BLACK,BLACK,F,MD,62,35,27,77.14286,15
12/15/2017,No,02 - Automobile,2013,BLACK,BLACK,F,MD,54,35,19,54.28571,15
12/15/2017,No,02 - Automobile,2014,BLUE,BLACK,F,DC,50,35,15,42.85714,15
12/15/2017,No,02 - Automobile,2007,SILVER,BLACK,M,MD,51,35,16,45.71429,16
12/15/2017,No,02 - Automobile,2007,SILVER,BLACK,M,MD,56,35,21,60,16
12/15/2017,No,02 - Automobile,2007,SILVER,BLACK,M,MD,52,35,17,48.57143,16
12/15/2017,No,02 - Automobile,2007,SILVER,BLACK,M,MD,44,35,9,25.71429,10
12/15/2017,No,02 - Automobile,2001,GOLD,BLACK,M,MD,39,30,9,30,13
12/15/2017,No,02 - Automobile,2005,SILVER,WHITE,F,MD,39,30,9,30,13
12/15/2017,No,02 - Automobile,2012,GRAY,BLACK,F,MD,56,40,16,40,7
12/15/2017,No,02 - Automobile,2012,GRAY,BLACK,F,MD,58,40,18,45,7
12/15/2017,No,02 - Automobile,2012,GRAY,BLACK,F,MD,59,40,19,47.5,7
12/15/2017,No,02 - Automobile,2012,GRAY,BLACK,F,MD,46,30,16,53.33333,16
12/15/2017,No,02 - Automobile,2012,GRAY,BLACK,F,MD,46,30,16,53.33333,16
12/15/2017,No,02 - Automobile,2012,GRAY,BLACK,F,MD,46,30,16,53.33333,16
12/15/2017,No,02 - Automobile,2007,WHITE,BLACK,M,MD,46,30,16,53.33333,16
12/15/2017,No,02 - Automobile,2007,WHITE,BLACK,M,MD,47,30,17,56.66667,16
12/15/2017,No,02 - Automobile,2007,WHITE,BLACK,M,MD,56,30,26,86.66667,16
12/15/2017,No,02 - Automobile,2007,WHITE,BLACK,M,MD,47,30,17,56.66667,16
12/15/2017,No,02 - Automobile,2007,WHITE,BLACK,M,MD,56,30,26,86.66667,17
12/15/2017,No,02 - Automobile,2007,WHITE,BLACK,M,MD,46,30,16,53.33333,17
12/15/2017,No,02 - Automobile,2007,WHITE,BLACK,M,MD,52,30,22,73.33333,17
12/15/2017,No,02 - Automobile,2006,BLACK,BLACK,M,MD,48,30,18,60,17
12/15/2017,No,02 - Automobile,2005,SILVER,ASIAN,F,MD,47,30,17,56.66667,17
12/15/2017,No,02 - Automobile,2002,BLACK,WHITE,M,MD,46,30,16,53.33333,17
12/15/2017,No,02 - Automobile,2003,SILVER,BLACK,M,MD,45,30,15,50,18
12/15/2017,No,02 - Automobile,2002,BLACK,WHITE,M,MD,47,30,17,56.66667,18
12/15/2017,No,02 - Automobile,2014,GRAY,BLACK,M,MD,49,30,19,63.33333,9
12/15/2017,No,02 - Automobile,2000,GRAY,BLACK,M,MD,48,30,18,60,10
12/15/2017,No,02 - Automobile,2000,GRAY,BLACK,M,MD,48,30,18,60,10
12/15/2017,No,02 - Automobile,2003,SILVER,ASIAN,F,MD,46,30,16,53.33333,10
12/15/2017,No,02 - Automobile,2003,SILVER,ASIAN,F,MD,71,55,16,29.09091,5
12/15/2017,No,02 - Automobile,2017,"GREEN, DK",BLACK,F,MD,57,30,27,90,8
12/15/2017,No,02 - Automobile,2014,BLACK,BLACK,M,MD,47,30,17,56.66667,8
12/15/2017,No,02 - Automobile,2014,BLACK,BLACK,M,MD,59,30,29,96.66667,8
12/15/2017,No,02 - Automobile,2014,BLACK,BLACK,M,MD,48,30,18,60,8
12/15/2017,No,02 - Automobile,2008,GRAY,BLACK,M,MD,45,30,15,50,9
12/15/2017,No,02 - Automobile,2008,GRAY,BLACK,M,MD,48,30,18,60,9
12/15/2017,No,02 - Automobile,2008,GRAY,BLACK,M,MD,56,40,16,40,7
12/15/2017,No,02 - Automobile,2008,GRAY,BLACK,M,MD,58,40,18,45,7
12/15/2017,No,02 - Automobile,2012,BLUE,WHITE,M,MD,58,40,18,45,7
12/15/2017,No,02 - Automobile,2012,BLUE,WHITE,M,MD,58,40,18,45,7
12/15/2017,No,02 - Automobile,2007,RED,BLACK,M,MD,56,40,16,40,7
12/15/2017,No,02 - Automobile,2007,RED,BLACK,M,MD,62,40,22,55,7
12/15/2017,No,02 - Automobile,2013,SILVER,WHITE,F,MD,39,30,9,30,9
12/15/2017,No,02 - Automobile,2013,SILVER,WHITE,F,MD,39,30,9,30,10
12/15/2017,No,02 - Automobile,2004,YELLOW,BLACK,M,MD,39,30,9,30,10
12/15/2017,No,02 - Automobile,2004,YELLOW,BLACK,M,MD,74,50,24,48,16
12/15/2017,No,02 - Automobile,2004,WHITE,BLACK,M,MD,56,35,21,60,6
12/15/2017,No,02 - Automobile,2004,WHITE,BLACK,M,MD,58,35,23,65.71429,6
12/15/2017,No,02 - Automobile,2004,WHITE,BLACK,M,MD,88,55,33,60,20
12/15/2017,No,02 - Automobile,2016,RED,WHITE,M,MD,49,40,9,22.5,6
12/15/2017,No,02 - Automobile,2012,WHITE,WHITE,M,MD,44,35,9,25.71429,6
12/15/2017,No,02 - Automobile,2004,GRAY,WHITE,M,MD,49,40,9,22.5,6
12/15/2017,No,02 - Automobile,2011,RED,WHITE,M,CT,44,35,9,25.71429,7
12/15/2017,No,02 - Automobile,2005,"BLUE, DARK",HISPANIC,M,MD,49,40,9,22.5,7
12/15/2017,No,02 - Automobile,2005,SILVER,WHITE,M,MD,44,35,9,25.71429,8
12/15/2017,No,02 - Automobile,2017,WHITE,HISPANIC,M,MD,49,40,9,22.5,8
12/15/2017,No,02 - Automobile,2017,WHITE,HISPANIC,M,MD,44,35,9,25.71429,9
12/15/2017,No,02 - Automobile,2015,BLACK,WHITE,M,MD,44,35,9,25.71429,9
12/15/2017,No,02 - Automobile,2015,BLACK,WHITE,M,MD,44,35,9,25.71429,10
12/15/2017,No,02 - Automobile,2009,YELLOW,WHITE,M,MD,44,35,9,25.71429,10
12/15/2017,No,02 - Automobile,2009,YELLOW,WHITE,M,MD,44,35,9,25.71429,10
12/15/2017,No,02 - Automobile,2012,BLACK,BLACK,F,MD,49,40,9,22.5,10
12/15/2017,No,02 - Automobile,2012,BLACK,BLACK,F,MD,39,30,9,30,11
12/15/2017,No,02 - Automobile,2012,BLACK,BLACK,F,MD,39,30,9,30,11
12/15/2017,No,02 - Automobile,2012,BLACK,BLACK,F,MD,39,30,9,30,11
12/15/2017,No,02 - Automobile,2012,BLACK,BLACK,F,MD,39,30,9,30,12
12/15/2017,No,02 - Automobile,2012,BLACK,BLACK,F,MD,39,30,9,30,13
12/15/2017,No,02 - Automobile,2012,BLACK,BLACK,F,MD,39,30,9,30,13
12/15/2017,No,02 - Automobile,2012,BLACK,BLACK,F,MD,39,30,9,30,13
12/15/2017,No,02 - Automobile,2012,BLACK,BLACK,F,MD,49,40,9,22.5,14
12/15/2017,No,02 - Automobile,2012,BLACK,BLACK,F,MD,44,35,9,25.71429,11
12/15/2017,No,02 - Automobile,2012,BLACK,BLACK,F,MD,44,35,9,25.71429,11
12/15/2017,No,02 - Automobile,2007,"BLUE, DARK",WHITE,M,VA,44,35,9,25.71429,11
12/15/2017,No,02 - Automobile,2004,RED,HISPANIC,F,MD,44,35,9,25.71429,11
12/15/2017,No,02 - Automobile,2004,RED,HISPANIC,F,MD,49,40,9,22.5,9
12/15/2017,No,02 - Automobile,2004,RED,HISPANIC,F,MD,44,35,9,25.71429,6
12/15/2017,No,02 - Automobile,2004,RED,HISPANIC,F,MD,44,35,9,25.71429,7
12/15/2017,No,02 - Automobile,2004,RED,HISPANIC,F,MD,44,35,9,25.71429,7
12/15/2017,No,02 - Automobile,2004,RED,HISPANIC,F,MD,65,50,15,30,10
12/15/2017,No,02 - Automobile,2004,RED,HISPANIC,F,MD,49,40,9,22.5,9
12/15/2017,No,02 - Automobile,2007,BLACK,HISPANIC,M,MD,49,40,9,22.5,9
12/15/2017,No,02 - Automobile,2013,SILVER,BLACK,F,FL,49,40,9,22.5,9
12/15/2017,No,02 - Automobile,2016,BLUE,HISPANIC,M,MD,49,40,9,22.5,9
12/15/2017,No,02 - Automobile,2000,GRAY,BLACK,M,MD,49,40,9,22.5,9
12/15/2017,No,02 - Automobile,2011,RED,BLACK,M,MD,44,35,9,25.71429,6
12/15/2017,No,02 - Automobile,2007,SILVER,BLACK,M,MD,49,40,9,22.5,6
12/15/2017,No,02 - Automobile,2011,RED,BLACK,M,MD,49,40,9,22.5,7
12/15/2017,No,02 - Automobile,2011,RED,BLACK,M,MD,49,40,9,22.5,7
12/14/2017,No,02 - Automobile,2007,GRAY,BLACK,M,MD,49,40,9,22.5,7
12/14/2017,No,02 - Automobile,2010,SILVER,BLACK,M,MD,49,40,9,22.5,8
12/14/2017,No,02 - Automobile,2016,RED,HISPANIC,M,DC,49,40,9,22.5,8
12/14/2017,No,02 - Automobile,2010,SILVER,BLACK,M,MD,63,40,23,57.5,8
12/14/2017,No,02 - Automobile,2016,RED,HISPANIC,M,DC,49,40,9,22.5,8
12/14/2017,No,01 - Motorcycle,2004,BLACK,BLACK,M,MD,44,35,9,25.71429,10
12/14/2017,No,02 - Automobile,2006,SILVER,OTHER,M,MD,44,35,9,25.71429,10
12/14/2017,No,02 - Automobile,2008,SILVER,BLACK,F,MD,49,40,9,22.5,11
12/14/2017,No,02 - Automobile,2008,SILVER,BLACK,F,MD,49,40,9,22.5,11
12/14/2017,No,02 - Automobile,2016,SILVER,BLACK,M,MD,49,40,9,22.5,11
12/14/2017,No,02 - Automobile,2016,SILVER,BLACK,M,MD,44,35,9,25.71429,7
12/14/2017,No,02 - Automobile,2017,BLUE,HISPANIC,M,MD,44,35,9,25.71429,7
12/14/2017,No,02 - Automobile,2017,BLUE,HISPANIC,M,MD,44,35,9,25.71429,8
12/14/2017,No,02 - Automobile,2017,BLUE,HISPANIC,M,MD,44,35,9,25.71429,8
12/14/2017,No,02 - Automobile,2005,WHITE,WHITE,M,VA,44,35,9,25.71429,8
12/14/2017,No,02 - Automobile,2016,BLUE,OTHER,M,MD,44,35,9,25.71429,8
12/14/2017,No,02 - Automobile,2016,BLUE,OTHER,M,MD,44,35,9,25.71429,8
12/14/2017,No,02 - Automobile,2016,BLUE,OTHER,M,MD,44,35,9,25.71429,8
12/14/2017,No,02 - Automobile,2016,BLUE,OTHER,M,MD,44,35,9,25.71429,8
12/14/2017,No,02 - Automobile,2016,BLUE,OTHER,M,MD,44,35,9,25.71429,9
12/14/2017,No,02 - Automobile,2003,SILVER,BLACK,F,MD,39,30,9,30,10
12/14/2017,No,02 - Automobile,2014,WHITE,WHITE,M,MD,49,40,9,22.5,6
12/14/2017,No,02 - Automobile,2005,BLUE,WHITE,F,MD,39,30,9,30,10
12/14/2017,No,02 - Automobile,2005,BLUE,WHITE,F,MD,39,30,9,30,10
12/14/2017,No,02 - Automobile,2005,BLUE,WHITE,F,MD,49,40,9,22.5,7
12/14/2017,No,02 - Automobile,2005,BLUE,WHITE,F,MD,39,30,9,30,10
12/14/2017,No,02 - Automobile,2005,BLUE,WHITE,F,MD,44,35,9,25.71429,7
12/14/2017,No,02 - Automobile,2005,BLUE,WHITE,F,MD,39,30,9,30,10
12/14/2017,No,02 - Automobile,2005,BLUE,WHITE,F,MD,49,40,9,22.5,8
12/14/2017,No,02 - Automobile,2005,BLUE,WHITE,F,MD,39,30,9,30,11
12/14/2017,No,02 - Automobile,2016,SILVER,WHITE,F,MD,49,40,9,22.5,8
12/14/2017,No,02 - Automobile,2016,SILVER,WHITE,F,MD,44,35,9,25.71429,10
12/14/2017,No,02 - Automobile,2016,SILVER,WHITE,F,MD,49,40,9,22.5,11
12/14/2017,No,02 - Automobile,1997,GREEN,BLACK,F,MD,45,30,15,50,9
12/14/2017,No,02 - Automobile,2007,WHITE,HISPANIC,M,MD,69,50,19,38,8
12/14/2017,No,02 - Automobile,2007,WHITE,HISPANIC,M,MD,52,35,17,48.57143,10
12/14/2017,No,02 - Automobile,2014,BLACK,BLACK,F,MD,51,35,16,45.71429,10
12/14/2017,No,02 - Automobile,2006,BLUE,BLACK,M,MD,53,35,18,51.42857,10
12/14/2017,No,02 - Automobile,2012,BLUE,OTHER,M,VA,44,35,9,25.71429,6
12/14/2017,No,02 - Automobile,2012,BLUE,OTHER,M,VA,68,35,33,94.28571,6
12/14/2017,No,02 - Automobile,2012,BLUE,OTHER,M,VA,45,30,15,50,7
12/14/2017,No,02 - Automobile,2003,GRAY,BLACK,M,MD,45,30,15,50,7
12/14/2017,No,02 - Automobile,2004,MAROON,WHITE,M,MD,46,30,16,53.33333,7
12/14/2017,No,02 - Automobile,2006,BLACK,WHITE,F,MD,50,30,20,66.66667,7
12/14/2017,No,02 - Automobile,2005,BLACK,WHITE,F,MD,51,30,21,70,7
12/14/2017,No,02 - Automobile,2005,BLACK,WHITE,F,MD,47,30,17,56.66667,8
12/14/2017,No,02 - Automobile,2006,WHITE,BLACK,F,MD,47,30,17,56.66667,9
12/14/2017,No,02 - Automobile,2006,WHITE,BLACK,F,MD,48,30,18,60,9
12/14/2017,No,02 - Automobile,2001,SILVER,HISPANIC,M,MD,57,40,17,42.5,7
12/14/2017,No,02 - Automobile,2015,BLACK,BLACK,M,MD,66,40,26,65,7
12/14/2017,No,02 - Automobile,2015,BLACK,BLACK,M,MD,61,40,21,52.5,7
12/14/2017,No,02 - Automobile,2015,BLUE,HISPANIC,F,MD,63,40,23,57.5,7
12/14/2017,No,02 - Automobile,1995,GRAY,HISPANIC,M,MD,59,40,19,47.5,7
12/14/2017,No,02 - Automobile,1995,GRAY,HISPANIC,M,MD,63,40,23,57.5,8
12/14/2017,No,02 - Automobile,1995,GRAY,HISPANIC,M,MD,58,40,18,45,8
12/14/2017,No,02 - Automobile,2017,WHITE,WHITE,M,MD,90,55,35,63.63636,8
12/14/2017,No,02 - Automobile,2015,BEIGE,OTHER,M,MD,49,40,9,22.5,14
12/14/2017,No,02 - Automobile,2017,BLACK,WHITE,M,MD,49,40,9,22.5,15
12/14/2017,No,02 - Automobile,2000,GOLD,OTHER,M,MD,49,40,9,22.5,16
12/14/2017,No,02 - Automobile,2000,GOLD,OTHER,M,MD,66,40,26,65,1
12/14/2017,No,02 - Automobile,2001,GRAY,BLACK,M,MD,74,55,19,34.54545,3
12/14/2017,No,02 - Automobile,1999,"GREEN, DK",HISPANIC,M,MD,49,40,9,22.5,7
12/14/2017,No,02 - Automobile,1999,"GREEN, DK",HISPANIC,M,MD,49,40,9,22.5,8
12/14/2017,No,02 - Automobile,1999,"GREEN, DK",HISPANIC,M,MD,49,40,9,22.5,8
12/14/2017,No,02 - Automobile,1999,"GREEN, DK",HISPANIC,M,MD,49,40,9,22.5,8
12/14/2017,No,02 - Automobile,1999,"GREEN, DK",HISPANIC,M,MD,49,40,9,22.5,9
12/14/2017,No,02 - Automobile,2005,RED,HISPANIC,M,MD,56,35,21,60,9
12/14/2017,No,02 - Automobile,2005,RED,HISPANIC,M,MD,64,55,9,16.36364,23
12/14/2017,No,02 - Automobile,2012,BLACK,WHITE,F,MD,70,55,15,27.27273,5
12/14/2017,No,02 - Automobile,2012,BLACK,WHITE,F,MD,62,40,22,55,17
12/14/2017,No,02 - Automobile,2014,RED,WHITE,F,MD,74,55,19,34.54545,14
12/14/2017,No,02 - Automobile,2014,RED,WHITE,F,MD,60,40,20,50,21
12/14/2017,No,02 - Automobile,2014,RED,WHITE,F,MD,57,40,17,42.5,16
12/14/2017,No,02 - Automobile,2014,RED,WHITE,F,MD,60,40,20,50,18
12/14/2017,No,02 - Automobile,1998,SILVER,BLACK,M,MD,69,35,34,97.14286,19
12/14/2017,No,02 - Automobile,2012,GRAY,BLACK,M,MD,60,35,25,71.42857,19
12/14/2017,No,02 - Automobile,1998,SILVER,BLACK,M,MD,75,40,35,87.5,22
12/14/2017,No,02 - Automobile,2011,BLACK,WHITE,M,MD,39,30,9,30,8
12/14/2017,No,02 - Automobile,2000,TAN,BLACK,M,DC,39,30,9,30,9
12/14/2017,No,02 - Automobile,2012,SILVER,WHITE,F,MD,50,30,20,66.66667,10
12/14/2017,No,02 - Automobile,2012,SILVER,WHITE,F,MD,39,30,9,30,17
12/14/2017,No,02 - Automobile,2008,SILVER,ASIAN,F,MD,57,40,17,42.5,15
12/14/2017,No,02 - Automobile,2008,SILVER,ASIAN,F,MD,61,40,21,52.5,16
12/14/2017,No,02 - Automobile,2008,SILVER,ASIAN,F,MD,56,40,16,40,17
12/14/2017,No,02 - Automobile,2016,WHITE,ASIAN,F,MD,51,30,21,70,23
12/14/2017,No,02 - Automobile,2007,SILVER,BLACK,M,MD,75,60,15,25,15
12/14/2017,No,02 - Automobile,2007,SILVER,BLACK,M,MD,74,55,19,34.54545,14
12/14/2017,No,02 - Automobile,1998,BLACK,BLACK,M,MD,52,30,22,73.33333,23
12/14/2017,No,02 - Automobile,1998,BLACK,BLACK,M,MD,91,55,36,65.45455,0
12/14/2017,No,02 - Automobile,1998,BLACK,BLACK,M,MD,60,40,20,50,23
12/14/2017,No,02 - Automobile,1998,BLACK,BLACK,M,MD,51,30,21,70,23
12/14/2017,No,02 - Automobile,2008,GRAY,WHITE,M,MD,40,25,15,60,15
12/14/2017,No,02 - Automobile,2008,GRAY,WHITE,M,MD,30,25,5,20,14
12/14/2017,No,03 - Station Wagon,2015,WHITE,OTHER,M,MD,45,30,15,50,13
12/14/2017,No,03 - Station Wagon,2015,WHITE,OTHER,M,MD,45,30,15,50,14
12/14/2017,No,02 - Automobile,2010,BLUE,HISPANIC,M,MD,70,45,25,55.55556,23
12/14/2017,No,02 - Automobile,2016,BLACK,WHITE,F,MD,80,55,25,45.45455,1
12/14/2017,No,02 - Automobile,2016,BLACK,WHITE,F,MD,64,55,9,16.36364,10
12/14/2017,No,02 - Automobile,2017,GRAY,BLACK,M,MD,48,30,18,60,23
12/14/2017,No,02 - Automobile,2005,BLACK,WHITE,M,MD,48,40,8,20,10
12/14/2017,No,02 - Automobile,1998,GREEN,WHITE,M,MD,62,45,17,37.77778,22
12/14/2017,No,02 - Automobile,1998,GREEN,WHITE,M,MD,64,40,24,60,10
12/14/2017,No,02 - Automobile,2010,SILVER,ASIAN,F,MD,65,40,25,62.5,11
12/14/2017,No,02 - Automobile,2012,BLACK,WHITE,M,MD,39,30,9,30,10
12/14/2017,No,02 - Automobile,2014,BLACK,BLACK,M,MD,39,30,9,30,10
12/14/2017,No,02 - Automobile,1999,GREEN,HISPANIC,M,MD,39,30,9,30,10
12/14/2017,No,02 - Automobile,1999,GREEN,HISPANIC,M,MD,39,30,9,30,11
12/14/2017,No,02 - Automobile,1999,GREEN,HISPANIC,M,MD,61,30,31,103.33333,22
12/14/2017,No,02 - Automobile,1999,GREEN,HISPANIC,M,MD,50,30,20,66.66667,22
12/14/2017,No,02 - Automobile,1999,GREEN,HISPANIC,M,MD,45,30,15,50,23
12/14/2017,No,02 - Automobile,1999,GREEN,HISPANIC,M,MD,44,30,14,46.66667,0
12/14/2017,No,02 - Automobile,1999,GREEN,HISPANIC,M,MD,55,40,15,37.5,23
12/14/2017,No,02 - Automobile,2013,BLACK,HISPANIC,M,MD,95,55,40,72.72727,21
12/14/2017,No,02 - Automobile,2008,BLACK,BLACK,F,CT,64,55,9,16.36364,1
12/14/2017,No,02 - Automobile,2017,GRAY,ASIAN,F,MD,49,40,9,22.5,11
12/14/2017,No,02 - Automobile,2017,GRAY,ASIAN,F,MD,75,60,15,25,18
12/14/2017,No,02 - Automobile,2012,BLACK,BLACK,M,MD,72,60,12,20,6
12/14/2017,No,02 - Automobile,2012,BLACK,BLACK,M,MD,70,60,10,16.66667,6
12/14/2017,No,03 - Station Wagon,2017,BLACK,BLACK,M,MD,44,35,9,25.71429,10
12/14/2017,No,02 - Automobile,2012,BLACK,BLACK,M,MD,44,35,9,25.71429,10
12/14/2017,No,03 - Station Wagon,2017,BLACK,BLACK,M,MD,44,35,9,25.71429,10
12/14/2017,No,02 - Automobile,2012,BLACK,BLACK,M,MD,44,35,9,25.71429,10
12/14/2017,No,02 - Automobile,2012,BLACK,BLACK,M,MD,49,40,9,22.5,6
12/14/2017,No,02 - Automobile,2012,BLACK,BLACK,M,MD,49,40,9,22.5,6
12/14/2017,No,02 - Automobile,1995,GREEN,HISPANIC,M,MD,49,40,9,22.5,6
12/14/2017,No,02 - Automobile,2015,WHITE,WHITE,F,MD,64,55,9,16.36364,4
12/14/2017,No,02 - Automobile,2015,WHITE,WHITE,F,MD,49,40,9,22.5,12
12/14/2017,No,02 - Automobile,2015,WHITE,WHITE,F,MD,49,40,9,22.5,12
12/14/2017,No,02 - Automobile,2015,WHITE,WHITE,F,MD,49,40,9,22.5,12
12/14/2017,No,02 - Automobile,2015,WHITE,WHITE,F,MD,49,40,9,22.5,12
12/14/2017,No,02 - Automobile,2015,WHITE,WHITE,F,MD,40,25,15,60,14
12/14/2017,No,02 - Automobile,2015,WHITE,WHITE,F,MD,34,25,9,36,15
12/14/2017,No,02 - Automobile,2015,WHITE,WHITE,F,MD,80,55,25,45.45455,12
12/14/2017,No,02 - Automobile,2009,SILVER,BLACK,M,MD,64,55,9,16.36364,1
12/14/2017,No,02 - Automobile,2017,WHITE,BLACK,M,MD,64,55,9,16.36364,18
12/14/2017,No,02 - Automobile,2017,WHITE,BLACK,M,MD,64,55,9,16.36364,9
12/14/2017,No,02 - Automobile,2017,WHITE,BLACK,M,MD,58,40,18,45,16
12/14/2017,No,02 - Automobile,2012,SILVER,BLACK,F,MD,85,55,30,54.54545,11
12/14/2017,No,02 - Automobile,2012,SILVER,BLACK,F,MD,58,40,18,45,17
12/14/2017,No,02 - Automobile,2012,SILVER,BLACK,F,MD,39,30,9,30,10
12/14/2017,No,02 - Automobile,2012,SILVER,BLACK,F,MD,39,30,9,30,10
12/14/2017,No,02 - Automobile,2012,SILVER,BLACK,F,MD,90,55,35,63.63636,9
12/14/2017,No,02 - Automobile,2004,BLACK,WHITE,F,MD,64,40,24,60,12
12/14/2017,No,02 - Automobile,2003,SILVER,BLACK,M,VA,54,45,9,20,16
12/14/2017,No,02 - Automobile,2003,SILVER,BLACK,M,VA,49,40,9,22.5,20
12/14/2017,No,02 - Automobile,2017,BLACK,WHITE,M,MD,59,40,19,47.5,20
12/14/2017,No,02 - Automobile,2011,GREEN,WHITE,F,MD,65,55,10,18.18182,2
12/14/2017,No,02 - Automobile,2011,GREEN,WHITE,F,MD,78,60,18,30,13
12/14/2017,No,02 - Automobile,2011,GREEN,WHITE,F,MD,82,60,22,36.66667,13
12/14/2017,No,02 - Automobile,2006,WHITE,BLACK,M,VA,79,60,19,31.66667,14
12/14/2017,No,02 - Automobile,2012,GRAY,WHITE,M,MD,60,40,20,50,1
12/14/2017,No,02 - Automobile,2012,GRAY,WHITE,M,MD,85,55,30,54.54545,20
12/14/2017,No,02 - Automobile,2006,WHITE,BLACK,M,VA,39,30,9,30,22
12/14/2017,No,02 - Automobile,2008,WHITE,WHITE,M,MD,51,30,21,70,22
12/14/2017,No,02 - Automobile,2011,GRAY,OTHER,M,MD,67,50,17,34,10
12/14/2017,No,02 - Automobile,2011,GRAY,OTHER,M,MD,72,50,22,44,14
12/14/2017,No,02 - Automobile,2011,GRAY,OTHER,M,MD,55,40,15,37.5,22
12/14/2017,No,02 - Automobile,2011,GRAY,OTHER,M,MD,47,30,17,56.66667,22
12/14/2017,No,02 - Automobile,2011,GRAY,OTHER,M,MD,45,30,15,50,22
12/14/2017,No,02 - Automobile,2011,GRAY,OTHER,M,MD,44,35,9,25.71429,23
12/14/2017,No,02 - Automobile,2011,GRAY,OTHER,M,MD,49,40,9,22.5,18
12/14/2017,No,02 - Automobile,2005,"BLUE, LIGHT",HISPANIC,M,MD,60,45,15,33.33333,16
12/14/2017,No,02 - Automobile,2010,BLACK,BLACK,M,MD,57,45,12,26.66667,16
12/14/2017,No,02 - Automobile,2004,BLUE,BLACK,M,MD,57,45,12,26.66667,17
12/14/2017,No,02 - Automobile,2002,BLACK,HISPANIC,M,MD,34,25,9,36,17
12/14/2017,No,02 - Automobile,2002,BLACK,HISPANIC,M,MD,45,30,15,50,15
12/14/2017,No,02 - Automobile,2004,BLUE,BLACK,M,MD,39,30,9,30,22
12/14/2017,No,02 - Automobile,2002,BLACK,HISPANIC,M,MD,50,30,20,66.66667,22
12/14/2017,No,02 - Automobile,2011,"GREEN, DK",WHITE,M,MD,88,55,33,60,3
12/14/2017,No,02 - Automobile,2006,BLACK,ASIAN,M,MD,51,35,16,45.71429,22
12/14/2017,No,02 - Automobile,2013,WHITE,HISPANIC,M,MD,63,40,23,57.5,19
12/14/2017,No,02 - Automobile,2013,WHITE,HISPANIC,M,MD,61,40,21,52.5,20
12/14/2017,No,02 - Automobile,2013,WHITE,HISPANIC,M,MD,60,40,20,50,22
12/14/2017,No,05 - Light Duty Truck,2017,WHITE,WHITE,F,MD,45,30,15,50,23
12/14/2017,No,02 - Automobile,2007,BLACK,HISPANIC,F,MD,80,55,25,45.45455,6
12/14/2017,No,02 - Automobile,2004,GRAY,WHITE,F,MD,44,35,9,25.71429,19
12/14/2017,No,02 - Automobile,2004,GRAY,WHITE,F,MD,44,35,9,25.71429,19
12/14/2017,No,02 - Automobile,2004,GRAY,WHITE,F,MD,44,35,9,25.71429,19
12/14/2017,No,05 - Light Duty Truck,2013,GRAY,WHITE,F,MD,44,35,9,25.71429,22
12/14/2017,No,28 - Other,2016,SILVER,BLACK,F,MD,44,35,9,25.71429,22
12/14/2017,No,28 - Other,2016,SILVER,BLACK,F,MD,69,60,9,15,16
12/14/2017,No,28 - Other,2016,SILVER,BLACK,F,MD,87,60,27,45,22
12/14/2017,No,28 - Other,2016,SILVER,BLACK,F,MD,69,60,9,15,22
12/14/2017,No,28 - Other,2016,SILVER,BLACK,F,MD,46,30,16,53.33333,23
12/14/2017,No,28 - Other,2016,SILVER,BLACK,F,MD,63,40,23,57.5,19
12/14/2017,No,02 - Automobile,2008,WHITE,BLACK,F,MD,61,40,21,52.5,19
12/14/2017,No,02 - Automobile,2008,WHITE,BLACK,F,MD,77,60,17,28.33333,16
12/14/2017,No,02 - Automobile,2003,SILVER,HISPANIC,F,MD,78,60,18,30,22
12/14/2017,No,05 - Light Duty Truck,2010,SILVER,WHITE,M,MD,76,60,16,26.66667,22
12/14/2017,No,02 - Automobile,2003,SILVER,HISPANIC,F,MD,75,60,15,25,22
12/14/2017,No,02 - Automobile,2003,SILVER,HISPANIC,F,MD,56,35,21,60,7
12/14/2017,No,02 - Automobile,2004,BLACK,HISPANIC,M,MD,60,35,25,71.42857,8
12/14/2017,No,02 - Automobile,2004,BLACK,HISPANIC,M,MD,61,35,26,74.28571,9
12/14/2017,No,02 - Automobile,2004,BLACK,HISPANIC,M,MD,60,45,15,33.33333,23
12/14/2017,No,02 - Automobile,2003,BLUE,WHITE,F,MD,51,30,21,70,18
12/14/2017,No,28 - Other,2011,N/A,BLACK,F,MD,51,35,16,45.71429,22
12/14/2017,No,28 - Other,2011,N/A,BLACK,F,MD,70,45,25,55.55556,23
12/14/2017,No,28 - Other,2011,N/A,BLACK,F,MD,47,30,17,56.66667,18
12/14/2017,No,28 - Other,2011,N/A,BLACK,F,MD,46,30,16,53.33333,22
12/14/2017,No,02 - Automobile,2005,SILVER,WHITE,M,MD,45,30,15,50,22
12/14/2017,No,02 - Automobile,2012,SILVER,OTHER,M,MD,48,35,13,37.14286,23
